  736 -18.6620  68.7846 654461.406 	  2016   1   1  6  7 30.000013 
  737 -20.4896  68.3743 655098.184 	  2016   1   1  6  8  0.000012 
  738 -22.3161  67.9571 655743.617 	  2016   1   1  6  8 30.000010 
  739 -24.1414  67.5324 656395.805 	  2016   1   1  6  9  0.000008 
  740 -25.9654  67.0990 657052.761 	  2016   1   1  6  9 30.000006 
  741 -27.7881  66.6561 657712.422 	  2016   1   1  6 10  0.000004 
  742 -29.6093  66.2025 658372.651 	  2016   1   1  6 10 30.000003 
  743 -31.4290  65.7369 659031.251 	  2016   1   1  6 11  0.000001 
  744 -33.2470  65.2579 659685.972 	  2016   1   1  6 11 29.999999 
  745 -35.0633  64.7641 660334.518 	  2016   1   1  6 11 59.999997 
  746 -36.8776  64.2536 660974.559 	  2016   1   1  6 12 29.999996 
  747 -38.6899  63.7246 661603.737 	  2016   1   1  6 12 59.999994 
  748 -40.5000  63.1747 662219.681 	  2016   1   1  6 13 29.999992 
  749 -42.3077  62.6015 662820.009 	  2016   1   1  6 13 59.999990 
  750 -44.1129  62.0019 663402.345 	  2016   1   1  6 14 29.999988 
  751 -45.9153  61.3727 663964.324 	  2016   1   1  6 14 59.999987 
  752 -47.7146  60.7099 664503.602 	  2016   1   1  6 15 29.999985 
  753 -49.5105  60.0088 665017.868 	  2016   1   1  6 15 59.999983 
  754 -51.3027  59.2640 665504.851 	  2016   1   1  6 16 29.999981 
  755 -53.0907  58.4692 665962.329 	  2016   1   1  6 17  0.000020 
  756 -54.8739  57.6166 666388.143 	  2016   1   1  6 17 30.000018 
  757 -56.6519  56.6971 666780.197 	  2016   1   1  6 18  0.000016 
  758 -58.4237  55.6992 667136.476 	  2016   1   1  6 18 30.000014 
  759 -60.1885  54.6094 667455.049 	  2016   1   1  6 19  0.000013 
  760 -61.9449  53.4105 667734.077 	  2016   1   1  6 19 30.000011 
  761 -63.6915  52.0811 667971.824 	  2016   1   1  6 20  0.000009 
  762 -65.4263  50.5944 668166.662 	  2016   1   1  6 20 30.000007 
  763 -67.1468  48.9156 668317.077 	  2016   1   1  6 21  0.000005 
  764 -68.8495  47.0002 668421.680 	  2016   1   1  6 21 30.000004 
  765 -70.5301  44.7892 668479.208 	  2016   1   1  6 22  0.000002 
  766 -72.1822  42.2046 668488.534 	  2016   1   1  6 22 30.000000 
  767 -73.7974  39.1415 668448.669 	  2016   1   1  6 22 59.999998 
  768 -75.3634  35.4582 668358.769 	  2016   1   1  6 23 29.999996 
  769 -76.8629  30.9636 668218.139 	  2016   1   1  6 23 59.999995 
  770 -78.2703  25.4046 668026.234 	  2016   1   1  6 24 29.999993 
  771 -79.5486  18.4654 667782.668 	  2016   1   1  6 24 59.999991 
  772 -80.6445   9.8072 667487.212 	  2016   1   1  6 25 29.999989 
  773 -81.4873  -0.7951 667139.796 	  2016   1   1  6 25 59.999987 
  774 -81.9967 -13.1793 666740.513 	  2016   1   1  6 26 29.999986 
  775 -82.1077 -26.5385 666289.621 	  2016   1   1  6 26 59.999984 
  776 -81.8040 -39.5849 665787.540 	  2016   1   1  6 27 29.999982 
  777 -81.1278 -51.1953 665234.852 	  2016   1   1  6 27 59.999980 
  778 -80.1555 -60.8790 664632.305 	  2016   1   1  6 28 30.000019 
  779 -78.9648 -68.6951 663980.806 	  2016   1   1  6 29  0.000017 
  780 -77.6183 -74.9475 663281.424 	  2016   1   1  6 29 30.000015 
  781 -76.1613 -79.9740 662535.383 	  2016   1   1  6 30  0.000013 
  782 -74.6248 -84.0626 661744.063 	  2016   1   1  6 30 30.000012 
  783 -73.0303 -87.4360 660908.994 	  2016   1   1  6 31  0.000010 
  784 -71.3925 -90.2608 660031.854 	  2016   1   1  6 31 30.000008 
  785 -69.7216 -92.6599 659114.461 	  2016   1   1  6 32  0.000006 
  786 -68.0249 -94.7248 658158.772 	  2016   1   1  6 32 30.000004 
  787 -66.3079 -96.5236 657166.874 	  2016   1   1  6 33  0.000003 
  788 -64.5744 -98.1080 656140.979 	  2016   1   1  6 33 30.000001 
  789 -62.8273 -99.5178 655083.418 	  2016   1   1  6 33 59.999999 
  790 -61.0691 -100.7835 653996.632 	  2016   1   1  6 34 29.999997 
  791 -59.3013 -101.9294 652883.167 	  2016   1   1  6 34 59.999996 
  792 -57.5254 -102.9747 651745.663 	  2016   1   1  6 35 29.999994 
  793 -55.7424 -103.9348 650586.847 	  2016   1   1  6 35 59.999992 
  794 -53.9533 -104.8222 649409.525 	  2016   1   1  6 36 29.999990 
  795 -52.1588 -105.6472 648216.571 	  2016   1   1  6 36 59.999988 
  796 -50.3595 -106.4181 647010.919 	  2016   1   1  6 37 29.999987 
  797 -48.5557 -107.1422 645795.552 	  2016   1   1  6 37 59.999985 
  798 -46.7481 -107.8253 644573.493 	  2016   1   1  6 38 29.999983 
  799 -44.9368 -108.4724 643347.794 	  2016   1   1  6 38 59.999981 
  800 -43.1223 -109.0879 642121.525 	  2016   1   1  6 39 30.000020 
  801 -41.3047 -109.6753 640897.765 	  2016   1   1  6 40  0.000018 
  802 -39.4843 -110.2379 639679.591 	  2016   1   1  6 40 30.000016 
  803 -37.6613 -110.7783 638470.065 	  2016   1   1  6 41  0.000014 
  804 -35.8358 -111.2991 637272.226 	  2016   1   1  6 41 30.000013 
  805 -34.0081 -111.8023 636089.077 	  2016   1   1  6 42  0.000011 
  806 -32.1782 -112.2897 634923.577 	  2016   1   1  6 42 30.000009 
  807 -30.3464 -112.7630 633778.627 	  2016   1   1  6 43  0.000007 
  808 -28.5127 -113.2236 632657.063 	  2016   1   1  6 43 30.000005 
  809 -26.6772 -113.6730 631561.645 	  2016   1   1  6 44  0.000004 
  810 -24.8402 -114.1122 630495.043 	  2016   1   1  6 44 30.000002 
  811 -23.0015 -114.5424 629459.834 	  2016   1   1  6 45  0.000000 
  812 -21.1615 -114.9645 628458.489 	  2016   1   1  6 45 29.999998 
  813 -19.3202 -115.3795 627493.363 	  2016   1   1  6 45 59.999996 
  814 -17.4776 -115.7881 626566.689 	  2016   1   1  6 46 29.999995 
  815 -15.6339 -116.1911 625680.570 	  2016   1   1  6 46 59.999993 
  816 -13.7891 -116.5892 624836.969 	  2016   1   1  6 47 29.999991 
  817 -11.9435 -116.9832 624037.705 	  2016   1   1  6 47 59.999989 
  818 -10.0969 -117.3736 623284.447 	  2016   1   1  6 48 29.999987 
  819  -8.2497 -117.7610 622578.703 	  2016   1   1  6 48 59.999986 
  820  -6.4018 -118.1461 621921.823 	  2016   1   1  6 49 29.999984 
  821  -4.5533 -118.5293 621314.986 	  2016   1   1  6 49 59.999982 
  822  -2.7043 -118.9113 620759.206 	  2016   1   1  6 50 29.999980 
  823  -0.8550 -119.2926 620255.319 	  2016   1   1  6 51  0.000019 
  824   0.9947 -119.6736 619803.988 	  2016   1   1  6 51 30.000017 
  825   2.8445 -120.0549 619405.700 	  2016   1   1  6 52  0.000015 
  826   4.6944 -120.4371 619060.761 	  2016   1   1  6 52 30.000013 
  827   6.5443 -120.8207 618769.303 	  2016   1   1  6 53  0.000012 
  828   8.3941 -121.2062 618531.279 	  2016   1   1  6 53 30.000010 
  829  10.2437 -121.5942 618346.468 	  2016   1   1  6 54  0.000008 
  830  12.0931 -121.9853 618214.474 	  2016   1   1  6 54 30.000006 
  831  13.9420 -122.3801 618134.734 	  2016   1   1  6 55  0.000004 
  832  15.7905 -122.7791 618106.516 	  2016   1   1  6 55 30.000003 
  833  17.6384 -123.1833 618128.927 	  2016   1   1  6 56  0.000001 
  834  19.4856 -123.5931 618200.916 	  2016   1   1  6 56 29.999999 
  835  21.3321 -124.0095 618321.284 	  2016   1   1  6 56 59.999997 
  836  23.1776 -124.4332 618488.684 	  2016   1   1  6 57 29.999996 
  837  25.0222 -124.8652 618701.631 	  2016   1   1  6 57 59.999994 
  838  26.8656 -125.3066 618958.511 	  2016   1   1  6 58 29.999992 
  839  28.7078 -125.7583 619257.586 	  2016   1   1  6 58 59.999990 
  840  30.5486 -126.2216 619597.005 	  2016   1   1  6 59 29.999988 
  841  32.3880 -126.6979 619974.810 	  2016   1   1  6 59 59.999987 
  842  34.2257 -127.1886 620388.947 	  2016   1   1  7  0 29.999985 
  843  36.0617 -127.6956 620837.275 	  2016   1   1  7  0 59.999983 
  844  37.8957 -128.2206 621317.576 	  2016   1   1  7  1 29.999981 
  845  39.7277 -128.7660 621827.565 	  2016   1   1  7  2  0.000020 
  846  41.5573 -129.3341 622364.900 	  2016   1   1  7  2 30.000018 
  847  43.3844 -129.9278 622927.192 	  2016   1   1  7  3  0.000016 
  848  45.2087 -130.5505 623512.014 	  2016   1   1  7  3 30.000014 
  849  47.0300 -131.2059 624116.917 	  2016   1   1  7  4  0.000013 
  850  48.8480 -131.8985 624739.434 	  2016   1   1  7  4 30.000011 
  851  50.6621 -132.6336 625377.092 	  2016   1   1  7  5  0.000009 
  852  52.4721 -133.4174 626027.425 	  2016   1   1  7  5 30.000007 
  853  54.2774 -134.2574 626687.983 	  2016   1   1  7  6  0.000005 
  854  56.0773 -135.1624 627356.339 	  2016   1   1  7  6 30.000004 
  855  57.8710 -136.1435 628030.104 	  2016   1   1  7  7  0.000002 
  856  59.6577 -137.2139 628706.930 	  2016   1   1  7  7 30.000000 
  857  61.4361 -138.3900 629384.527 	  2016   1   1  7  7 59.999998 
  858  63.2048 -139.6924 630060.664 	  2016   1   1  7  8 29.999996 
  859  64.9618 -141.1471 630733.183 	  2016   1   1  7  8 59.999995 
  860  66.7047 -142.7874 631400.006 	  2016   1   1  7  9 29.999993 
  861  68.4302 -144.6562 632059.140 	  2016   1   1  7  9 59.999991 
  862  70.1340 -146.8100 632708.689 	  2016   1   1  7 10 29.999989 
  863  71.8102 -149.3237 633346.854 	  2016   1   1  7 10 59.999987 
  864  73.4506 -152.2980 633971.946 	  2016   1   1  7 11 29.999986 
  865  75.0437 -155.8690 634582.390 	  2016   1   1  7 11 59.999984 
  866  76.5729 -160.2212 635176.726 	  2016   1   1  7 12 29.999982 
  867  78.0139 -165.6007 635753.619 	  2016   1   1  7 12 59.999980 
  868  79.3312 -172.3203 636311.861 	  2016   1   1  7 13 30.000019 
  869  80.4737 179.2710 636850.375 	  2016   1   1  7 14  0.000017 
  870  81.3717 168.9069 637368.214 	  2016   1   1  7 14 30.000015 
  871  81.9435 156.6671 637864.571 	  2016   1   1  7 15  0.000013 
  872  82.1178 143.2708 638338.774 	  2016   1   1  7 15 30.000012 
  873  81.8694 129.9986 638790.292 	  2016   1   1  7 16  0.000010 
  874  81.2342 118.0642 639218.730 	  2016   1   1  7 16 30.000008 
  875  80.2879 108.0606 639623.834 	  2016   1   1  7 17  0.000006 
  876  79.1113  99.9805 640005.490 	  2016   1   1  7 17 30.000004 
  877  77.7708  93.5277 640363.718 	  2016   1   1  7 18  0.000003 
  878  76.3145  88.3543 640698.677 	  2016   1   1  7 18 30.000001 
  879  74.7755  84.1589 641010.656 	  2016   1   1  7 18 59.999999 
  880  73.1765  80.7075 641300.076 	  2016   1   1  7 19 29.999997 
  881  71.5330  77.8251 641567.485 	  2016   1   1  7 19 59.999996 
  882  69.8560  75.3829 641813.551 	  2016   1   1  7 20 29.999994 
  883  68.1530  73.2854 642039.064 	  2016   1   1  7 20 59.999992 
  884  66.4296  71.4617 642244.923 	  2016   1   1  7 21 29.999990 
  885  64.6900  69.8579 642432.136 	  2016   1   1  7 21 59.999988 
  886  62.9372  68.4330 642601.813 	  2016   1   1  7 22 29.999987 
  887  61.1735  67.1553 642755.157 	  2016   1   1  7 22 59.999985 
  888  59.4008  65.9999 642893.462 	  2016   1   1  7 23 29.999983 
  889  57.6205  64.9471 643018.101 	  2016   1   1  7 23 59.999981 
  890  55.8337  63.9809 643130.518 	  2016   1   1  7 24 30.000020 
  891  54.0414  63.0886 643232.226 	  2016   1   1  7 25  0.000018 
  892  52.2442  62.2598 643324.792 	  2016   1   1  7 25 30.000016 
  893  50.4429  61.4856 643409.834 	  2016   1   1  7 26  0.000014 
  894  48.6378  60.7590 643489.007 	  2016   1   1  7 26 30.000013 
  895  46.8294  60.0739 643563.999 	  2016   1   1  7 27  0.000011 
  896  45.0180  59.4252 643636.519 	  2016   1   1  7 27 30.000009 
  897  43.2040  58.8086 643708.288 	  2016   1   1  7 28  0.000007 
  898  41.3877  58.2202 643781.032 	  2016   1   1  7 28 30.000005 
  899  39.5692  57.6570 643856.468 	  2016   1   1  7 29  0.000004 
  900  37.7487  57.1161 643936.301 	  2016   1   1  7 29 30.000002 
  901  35.9265  56.5951 644022.209 	  2016   1   1  7 30  0.000000 
  902  34.1027  56.0919 644115.839 	  2016   1   1  7 30 29.999998 
  903  32.2774  55.6046 644218.793 	  2016   1   1  7 30 59.999996 
  904  30.4508  55.1315 644332.623 	  2016   1   1  7 31 29.999995 
  905  28.6230  54.6712 644458.819 	  2016   1   1  7 31 59.999993 
  906  26.7941  54.2224 644598.806 	  2016   1   1  7 32 29.999991 
  907  24.9642  53.7837 644753.929 	  2016   1   1  7 32 59.999989 
  908  23.1335  53.3542 644925.452 	  2016   1   1  7 33 29.999987 
  909  21.3019  52.9329 645114.543 	  2016   1   1  7 33 59.999986 
  910  19.4697  52.5188 645322.277 	  2016   1   1  7 34 29.999984 
  911  17.6368  52.1112 645549.619 	  2016   1   1  7 34 59.999982 
  912  15.8034  51.7093 645797.426 	  2016   1   1  7 35 29.999980 
  913  13.9696  51.3123 646066.437 	  2016   1   1  7 36  0.000019 
  914  12.1354  50.9196 646357.270 	  2016   1   1  7 36 30.000017 
  915  10.3010  50.5306 646670.418 	  2016   1   1  7 37  0.000015 
  916   8.4664  50.1446 647006.240 	  2016   1   1  7 37 30.000013 
  917   6.6316  49.7612 647364.968 	  2016   1   1  7 38  0.000012 
  918   4.7968  49.3796 647746.693 	  2016   1   1  7 38 30.000010 
  919   2.9621  48.9994 648151.371 	  2016   1   1  7 39  0.000008 
  920   1.1274  48.6202 648578.817 	  2016   1   1  7 39 30.000006 
  921  -0.7070  48.2412 649028.709 	  2016   1   1  7 40  0.000004 
  922  -2.5412  47.8621 649500.583 	  2016   1   1  7 40 30.000003 
  923  -4.3750  47.4823 649993.836 	  2016   1   1  7 41  0.000001 
  924  -6.2084  47.1013 650507.727 	  2016   1   1  7 41 29.999999 
  925  -8.0414  46.7186 651041.379 	  2016   1   1  7 41 59.999997 
  926  -9.8737  46.3336 651593.783 	  2016   1   1  7 42 29.999996 
  927 -11.7055  45.9457 652163.796 	  2016   1   1  7 42 59.999994 
  928 -13.5365  45.5544 652750.153 	  2016   1   1  7 43 29.999992 
  929 -15.3667  45.1591 653351.464 	  2016   1   1  7 43 59.999990 
  930 -17.1960  44.7590 653966.221 	  2016   1   1  7 44 29.999988 
  931 -19.0244  44.3535 654592.808 	  2016   1   1  7 44 59.999987 
  932 -20.8517  43.9419 655229.499 	  2016   1   1  7 45 29.999985 
  933 -22.6780  43.5233 655874.471 	  2016   1   1  7 45 59.999983 
  934 -24.5030  43.0970 656525.809 	  2016   1   1  7 46 29.999981 
  935 -26.3268  42.6618 657181.513 	  2016   1   1  7 47  0.000020 
  936 -28.1492  42.2169 657839.505 	  2016   1   1  7 47 30.000018 
  937 -29.9701  41.7609 658497.639 	  2016   1   1  7 48  0.000016 
  938 -31.7895  41.2928 659153.708 	  2016   1   1  7 48 30.000014 
  939 -33.6072  40.8111 659805.454 	  2016   1   1  7 49  0.000013 
  940 -35.4231  40.3141 660450.576 	  2016   1   1  7 49 30.000011 
  941 -37.2370  39.8001 661086.740 	  2016   1   1  7 50  0.000009 
  942 -39.0489  39.2671 661711.586 	  2016   1   1  7 50 30.000007 
  943 -40.8586  38.7128 662322.741 	  2016   1   1  7 51  0.000005 
  944 -42.6658  38.1346 662917.828 	  2016   1   1  7 51 30.000004 
  945 -44.4705  37.5295 663494.472 	  2016   1   1  7 52  0.000002 
  946 -46.2723  36.8939 664050.314 	  2016   1   1  7 52 30.000000 
  947 -48.0709  36.2238 664583.018 	  2016   1   1  7 52 59.999998 
  948 -49.8662  35.5146 665090.281 	  2016   1   1  7 53 29.999996 
  949 -51.6575  34.7604 665569.843 	  2016   1   1  7 53 59.999995 
  950 -53.4447  33.9548 666019.497 	  2016   1   1  7 54 29.999993 
  951 -55.2270  33.0898 666437.095 	  2016   1   1  7 54 59.999991 
  952 -57.0038  32.1556 666820.560 	  2016   1   1  7 55 29.999989 
  953 -58.7743  31.1407 667167.894 	  2016   1   1  7 55 59.999987 
  954 -60.5375  30.0307 667477.185 	  2016   1   1  7 56 29.999986 
  955 -62.2922  28.8078 667746.616 	  2016   1   1  7 56 59.999984 
  956 -64.0366  27.4495 667974.472 	  2016   1   1  7 57 29.999982 
  957 -65.7688  25.9277 668159.149 	  2016   1   1  7 57 59.999980 
  958 -67.4861  24.2060 668299.160 	  2016   1   1  7 58 30.000019 
  959 -69.1849  22.2371 668393.141 	  2016   1   1  7 59  0.000017 
  960 -70.8604  19.9589 668439.857 	  2016   1   1  7 59 30.000015 
  961 -72.5059  17.2886 668438.208 	  2016   1   1  8  0  0.000013 
  962 -74.1125  14.1151 668387.236 	  2016   1   1  8  0 30.000012 
  963 -75.6670  10.2878 668286.128 	  2016   1   1  8  1  0.000010 
  964 -77.1505   5.6041 668134.217 	  2016   1   1  8  1 30.000008 
  965 -78.5358  -0.2021 667930.995 	  2016   1   1  8  2  0.000006 
  966 -79.7826  -7.4564 667676.103 	  2016   1   1  8  2 30.000004 
  967 -80.8344 -16.4903 667369.347 	  2016   1   1  8  3  0.000003 
  968 -81.6175 -27.4775 667010.691 	  2016   1   1  8  3 30.000001 
  969 -82.0519 -40.1413 666600.261 	  2016   1   1  8  3 59.999999 
  970 -82.0799 -53.5465 666138.346 	  2016   1   1  8  4 29.999997 
  971 -81.6972 -66.3804 665625.401 	  2016   1   1  8  4 59.999996 
  972 -80.9557 -77.6259 665062.042 	  2016   1   1  8  5 29.999994 
  973 -79.9342 -86.9222 664449.049 	  2016   1   1  8  5 59.999992 
  974 -78.7081 -94.4005 663787.361 	  2016   1   1  8  6 29.999990 
  975 -77.3366 -100.3837 663078.080 	  2016   1   1  8  6 59.999988 
  976 -75.8616 -105.2031 662322.462 	  2016   1   1  8  7 29.999987 
  977 -74.3122 -109.1339 661521.916 	  2016   1   1  8  7 59.999985 
  978 -72.7080 -112.3867 660678.004 	  2016   1   1  8  8 29.999983 
  979 -71.0629 -115.1183 659792.432 	  2016   1   1  8  8 59.999981 
  980 -69.3863 -117.4446 658867.046 	  2016   1   1  8  9 30.000020 
  981 -67.6852 -119.4518 657903.830 	  2016   1   1  8 10  0.000018 
  982 -65.9646 -121.2044 656904.897 	  2016   1   1  8 10 30.000016 
  983 -64.2281 -122.7513 655872.482 	  2016   1   1  8 11  0.000014 
  984 -62.4787 -124.1302 654808.941 	  2016   1   1  8 11 30.000013 
  985 -60.7183 -125.3704 653716.734 	  2016   1   1  8 12  0.000011 
  986 -58.9488 -126.4949 652598.428 	  2016   1   1  8 12 30.000009 
  987 -57.1714 -127.5222 651456.680 	  2016   1   1  8 13  0.000007 
  988 -55.3871 -128.4669 650294.234 	  2016   1   1  8 13 30.000005 
  989 -53.5969 -129.3412 649113.911 	  2016   1   1  8 14  0.000004 
  990 -51.8013 -130.1547 647918.596 	  2016   1   1  8 14 30.000002 
  991 -50.0010 -130.9159 646711.233 	  2016   1   1  8 15  0.000000 
  992 -48.1965 -131.6314 645494.816 	  2016   1   1  8 15 29.999998 
  993 -46.3880 -132.3069 644272.371 	  2016   1   1  8 15 59.999996 
  994 -44.5761 -132.9474 643046.956 	  2016   1   1  8 16 29.999995 
  995 -42.7609 -133.5570 641821.643 	  2016   1   1  8 16 59.999993 
  996 -40.9427 -134.1393 640599.510 	  2016   1   1  8 17 29.999991 
  997 -39.1217 -134.6973 639383.631 	  2016   1   1  8 17 59.999989 
  998 -37.2982 -135.2336 638177.065 	  2016   1   1  8 18 29.999987 
  999 -35.4722 -135.7507 636982.842 	  2016   1   1  8 18 59.999986 
 1000 -33.6440 -136.2506 635803.958 	  2016   1   1  8 19 29.999984 
 1001 -31.8138 -136.7351 634643.360 	  2016   1   1  8 19 59.999982 
 1002 -29.9815 -137.2058 633503.936 	  2016   1   1  8 20 29.999980 
 1003 -28.1474 -137.6641 632388.506 	  2016   1   1  8 21  0.000019 
 1004 -26.3116 -138.1114 631299.812 	  2016   1   1  8 21 30.000017 
 1005 -24.4742 -138.5487 630240.505 	  2016   1   1  8 22  0.000015 
 1006 -22.6353 -138.9772 629213.141 	  2016   1   1  8 22 30.000013 
 1007 -20.7949 -139.3978 628220.166 	  2016   1   1  8 23  0.000012 
 1008 -18.9533 -139.8115 627263.911 	  2016   1   1  8 23 30.000010 
 1009 -17.1105 -140.2189 626346.582 	  2016   1   1  8 24  0.000008 
 1010 -15.2665 -140.6209 625470.254 	  2016   1   1  8 24 30.000006 
 1011 -13.4216 -141.0181 624636.860 	  2016   1   1  8 25  0.000004 
 1012 -11.5757 -141.4113 623848.187 	  2016   1   1  8 25 30.000003 
 1013  -9.7290 -141.8011 623105.872 	  2016   1   1  8 26  0.000001 
 1014  -7.8816 -142.1880 622411.389 	  2016   1   1  8 26 29.999999 
 1015  -6.0335 -142.5727 621766.054 	  2016   1   1  8 26 59.999997 
 1016  -4.1849 -142.9556 621171.011 	  2016   1   1  8 27 29.999996 
 1017  -2.3359 -143.3374 620627.236 	  2016   1   1  8 27 59.999994 
 1018  -0.4865 -143.7186 620135.530 	  2016   1   1  8 28 29.999992 
 1019   1.3632 -144.0996 619696.519 	  2016   1   1  8 28 59.999990 
 1020   3.2131 -144.4811 619310.651 	  2016   1   1  8 29 29.999988 
 1021   5.0630 -144.8635 618978.197 	  2016   1   1  8 29 59.999987 
 1022   6.9129 -145.2475 618699.251 	  2016   1   1  8 30 29.999985 
 1023   8.7627 -145.6334 618473.727 	  2016   1   1  8 30 59.999983 
 1024  10.6123 -146.0220 618301.369 	  2016   1   1  8 31 29.999981 
 1025  12.4616 -146.4137 618181.746 	  2016   1   1  8 32  0.000020 
 1026  14.3105 -146.8093 618114.256 	  2016   1   1  8 32 30.000018 
 1027  16.1589 -147.2094 618098.135 	  2016   1   1  8 33  0.000016 
 1028  18.0066 -147.6145 618132.455 	  2016   1   1  8 33 30.000014 
 1029  19.8537 -148.0256 618216.134 	  2016   1   1  8 34  0.000013 
 1030  21.7000 -148.4434 618347.939 	  2016   1   1  8 34 30.000011 
 1031  23.5453 -148.8687 618526.493 	  2016   1   1  8 35  0.000009 
 1032  25.3896 -149.3025 618750.285 	  2016   1   1  8 35 30.000007 
 1033  27.2328 -149.7458 619017.671 	  2016   1   1  8 36  0.000005 
 1034  29.0748 -150.1997 619326.889 	  2016   1   1  8 36 30.000004 
 1035  30.9153 -150.6655 619676.063 	  2016   1   1  8 37  0.000002 
 1036  32.7544 -151.1445 620063.214 	  2016   1   1  8 37 30.000000 
 1037  34.5918 -151.6384 620486.267 	  2016   1   1  8 37 59.999998 
 1038  36.4274 -152.1488 620943.064 	  2016   1   1  8 38 29.999996 
 1039  38.2610 -152.6777 621431.369 	  2016   1   1  8 38 59.999995 
 1040  40.0925 -153.2274 621948.884 	  2016   1   1  8 39 29.999993 
 1041  41.9216 -153.8003 622493.255 	  2016   1   1  8 39 59.999991 
 1042  43.7482 -154.3995 623062.081 	  2016   1   1  8 40 29.999989 
 1043  45.5719 -155.0284 623652.931 	  2016   1   1  8 40 59.999987 
 1044  47.3925 -155.6908 624263.347 	  2016   1   1  8 41 29.999986 
 1045  49.2097 -156.3914 624890.858 	  2016   1   1  8 41 59.999984 
 1046  51.0231 -157.1357 625532.991 	  2016   1   1  8 42 29.999982 
 1047  52.8322 -157.9301 626187.281 	  2016   1   1  8 42 59.999980 
 1048  54.6364 -158.7822 626851.279 	  2016   1   1  8 43 30.000019 
 1049  56.4351 -159.7015 627522.563 	  2016   1   1  8 44  0.000017 
 1050  58.2276 -160.6992 628198.750 	  2016   1   1  8 44 30.000015 
 1051  60.0127 -161.7892 628877.502 	  2016   1   1  8 45  0.000013 
 1052  61.7893 -162.9887 629556.537 	  2016   1   1  8 45 30.000012 
 1053  63.5558 -164.3191 630233.638 	  2016   1   1  8 46  0.000010 
 1054  65.3101 -165.8079 630906.660 	  2016   1   1  8 46 30.000008 
 1055  67.0498 -167.4898 631573.539 	  2016   1   1  8 47  0.000006 
 1056  68.7714 -169.4104 632232.301 	  2016   1   1  8 47 30.000004 
 1057  70.4702 -171.6291 632881.065 	  2016   1   1  8 48  0.000003 
 1058  72.1400 -174.2255 633518.055 	  2016   1   1  8 48 30.000001 
 1059  73.7720 -177.3063 634141.601 	  2016   1   1  8 48 59.999999 
 1060  75.3539 178.9837 634750.150 	  2016   1   1  8 49 29.999997 
 1061  76.8678 174.4488 635342.266 	  2016   1   1  8 49 59.999996 
 1062  78.2874 168.8294 635916.637 	  2016   1   1  8 50 29.999994 
 1063  79.5745 161.8015 636472.079 	  2016   1   1  8 50 59.999992 
 1064  80.6744 153.0186 637007.540 	  2016   1   1  8 51 29.999990 
 1065  81.5142 142.2580 637522.102 	  2016   1   1  8 51 59.999988 
 1066  82.0115 129.7078 638014.981 	  2016   1   1  8 52 29.999987 
 1067  82.1018 116.2253 638485.533 	  2016   1   1  8 52 59.999985 
 1068  81.7718 103.1378 638933.254 	  2016   1   1  8 53 29.999983 
 1069  81.0680  91.5633 639357.775 	  2016   1   1  8 53 59.999981 
 1070  80.0698  81.9569 639758.871 	  2016   1   1  8 54 30.000020 
 1071  78.8559  74.2283 640136.452 	  2016   1   1  8 55  0.000018 
 1072  77.4891  68.0571 640490.566 	  2016   1   1  8 55 30.000016 
 1073  76.0141  63.1002 640821.398 	  2016   1   1  8 56  0.000014 
 1074  74.4617  59.0694 641129.264 	  2016   1   1  8 56 30.000013 
 1075  72.8528  55.7434 641414.608 	  2016   1   1  8 57  0.000011 
 1076  71.2020  52.9577 641678.002 	  2016   1   1  8 57 30.000009 
 1077  69.5193  50.5907 641920.140 	  2016   1   1  8 58  0.000007 
 1078  67.8118  48.5528 642141.831 	  2016   1   1  8 58 30.000005 
 1079  66.0850  46.7766 642343.999 	  2016   1   1  8 59  0.000004 
 1080  64.3425  45.2113 642527.672 	  2016   1   1  8 59 30.000002 
 1081  62.5874  43.8180 642693.978 	  2016   1   1  9  0  0.000000 
 1082  60.8219  42.5665 642844.139 	  2016   1   1  9  0 29.999998 
 1083  59.0476  41.4329 642979.464 	  2016   1   1  9  0 59.999996 
 1084  57.2660  40.3984 643101.343 	  2016   1   1  9  1 29.999995 
 1085  55.4781  39.4479 643211.233 	  2016   1   1  9  1 59.999993 
 1086  53.6847  38.5690 643310.659 	  2016   1   1  9  2 29.999991 
 1087  51.8867  37.7517 643401.200 	  2016   1   1  9  2 59.999989 
 1088  50.0846  36.9875 643484.481 	  2016   1   1  9  3 29.999987 
 1089  48.2788  36.2696 643562.166 	  2016   1   1  9  3 59.999986 
 1090  46.4698  35.5922 643635.947 	  2016   1   1  9  4 29.999984 
 1091  44.6580  34.9501 643707.537 	  2016   1   1  9  4 59.999982 
 1092  42.8435  34.3394 643778.660 	  2016   1   1  9  5 29.999980 
 1093  41.0268  33.7563 643851.040 	  2016   1   1  9  6  0.000019 
 1094  39.2079  33.1977 643926.396 	  2016   1   1  9  6 30.000017 
 1095  37.3871  32.6610 644006.426 	  2016   1   1  9  7  0.000015 
 1096  35.5646  32.1437 644092.806 	  2016   1   1  9  7 30.000013 
 1097  33.7405  31.6438 644187.173 	  2016   1   1  9  8  0.000012 
 1098  31.9150  31.1594 644291.123 	  2016   1   1  9  8 30.000010 
 1099  30.0882  30.6890 644406.197 	  2016   1   1  9  9  0.000008 
 1100  28.2602  30.2311 644533.873 	  2016   1   1  9  9 30.000006 
